schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,histogram_gradient_boosting_raw,rmse,0.3341729950950835,0.3660349287283701,0.17804330879617322,0.5708890164416631,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,histogram_gradient_boosting_raw,r2,-0.046232741536908484,-1.4335447971765167,-11.698509336802914,0.15893789267649527,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,histogram_gradient_boosting_raw,median_absolute_error,0.04225916741406417,0.04077443446086831,0.03316851234790569,0.046542360869868474,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_log1p,mae,0.11307030958687536,10.40453311475422,0.07451663839413784,95.80755134366683,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_log1p,rmse,0.35911852640473885,133.7482480770779,0.1161123850146798,1240.9033441594377,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_log1p,r2,0.028196662357291902,-2383541.630182052,-23809061.829962306,0.08197619432948655,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_log1p,median_absolute_error,0.0445018687905752,0.04531098288253735,0.037708088550195876,0.055581772269875894,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_raw,mae,0.14395163992352578,0.15077169250100092,0.1080952011097261,0.20632227230054354,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_raw,rmse,0.3476482953639135,0.48005413526374685,0.15908562857071107,1.2335246011492387,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_raw,r2,-0.35886720034681596,-3.1051184026698637,-22.526754568329608,0.1394849082134374,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,random,ridge_raw,median_absolute_error,0.064920605000608,0.06245445042896851,0.0472549643296463,0.07327311950360524,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,dummy_median,mae,0.09623608466467708,0.10773965744071949,0.07031962888385306,0.20280737272353086,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,dummy_median,rmse,0.31248952983465716,0.3940310034229938,0.17580204568055777,0.8256868033838808,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,dummy_median,r2,-0.034608371896942325,-0.04203843045356252,-0.07935681414129081,-0.023495290039547534,10,valid
2.2.5,feature_set_metric,known_structure_baseline_plus_structure_v1,reduced_formula_group,dummy_median,median_absolute_error,0.04351027014296195,0.041879640176551915,0.03310828092120446,0.04833797623127904,10,valid
