zip_file,internal_csv_path,file_name,schema_fingerprint,column_count,raw_columns,normalized_columns,sample_row_count,encoding_used,delimiter_used,empty_file,read_status,read_message
Michigan Expansion.zip,Michigan Expansion/MICH_13R_pouch_NMC_25C_50-100_0.2-0.2C_cycle_data.csv,MICH_13R_pouch_NMC_25C_50-100_0.2-0.2C_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Expansion.zip,Michigan Expansion/MICH_14C_pouch_NMC_-5C_50-100_0.2-0.2C_cycle_data.csv,MICH_14C_pouch_NMC_-5C_50-100_0.2-0.2C_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Expansion.zip,Michigan Expansion/MICH_15H_pouch_NMC_45C_50-100_0.2-0.2C_cycle_data.csv,MICH_15H_pouch_NMC_45C_50-100_0.2-0.2C_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Expansion.zip,Michigan Expansion/MICH_16R_pouch_NMC_25C_50-100_0.2-1.5C_cycle_data.csv,MICH_16R_pouch_NMC_25C_50-100_0.2-1.5C_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Expansion.zip,Michigan Expansion/MICH_17C_pouch_NMC_-5C_50-100_0.2-1.5C_cycle_data.csv,MICH_17C_pouch_NMC_-5C_50-100_0.2-1.5C_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Expansion.zip,Michigan Expansion/MICH_18H_pouch_NMC_45C_50-100_0.2-1.5C_cycle_data.csv,MICH_18H_pouch_NMC_45C_50-100_0.2-1.5C_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm10_pouch_NMC_25C_0-100_1-1C_j_cycle_data.csv,MICH_BLForm10_pouch_NMC_25C_0-100_1-1C_j_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm11_pouch_NMC_25C_0-100_1-1C_a_cycle_data.csv,MICH_BLForm11_pouch_NMC_25C_0-100_1-1C_a_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm12_pouch_NMC_25C_0-100_1-1C_b_cycle_data.csv,MICH_BLForm12_pouch_NMC_25C_0-100_1-1C_b_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm13_pouch_NMC_25C_0-100_1-1C_c_cycle_data.csv,MICH_BLForm13_pouch_NMC_25C_0-100_1-1C_c_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm14_pouch_NMC_25C_0-100_1-1C_d_cycle_data.csv,MICH_BLForm14_pouch_NMC_25C_0-100_1-1C_d_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm15_pouch_NMC_25C_0-100_1-1C_e_cycle_data.csv,MICH_BLForm15_pouch_NMC_25C_0-100_1-1C_e_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm16_pouch_NMC_25C_0-100_1-1C_f_cycle_data.csv,MICH_BLForm16_pouch_NMC_25C_0-100_1-1C_f_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm17_pouch_NMC_25C_0-100_1-1C_g_cycle_data.csv,MICH_BLForm17_pouch_NMC_25C_0-100_1-1C_g_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm18_pouch_NMC_25C_0-100_1-1C_h_cycle_data.csv,MICH_BLForm18_pouch_NMC_25C_0-100_1-1C_h_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm19_pouch_NMC_25C_0-100_1-1C_i_cycle_data.csv,MICH_BLForm19_pouch_NMC_25C_0-100_1-1C_i_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm1_pouch_NMC_45C_0-100_1-1C_a_cycle_data.csv,MICH_BLForm1_pouch_NMC_45C_0-100_1-1C_a_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm20_pouch_NMC_25C_0-100_1-1C_j_cycle_data.csv,MICH_BLForm20_pouch_NMC_25C_0-100_1-1C_j_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm2_pouch_NMC_45C_0-100_1-1C_b_cycle_data.csv,MICH_BLForm2_pouch_NMC_45C_0-100_1-1C_b_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm3_pouch_NMC_45C_0-100_1-1C_c_cycle_data.csv,MICH_BLForm3_pouch_NMC_45C_0-100_1-1C_c_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm4_pouch_NMC_45C_0-100_1-1C_d_cycle_data.csv,MICH_BLForm4_pouch_NMC_45C_0-100_1-1C_d_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm5_pouch_NMC_45C_0-100_1-1C_e_cycle_data.csv,MICH_BLForm5_pouch_NMC_45C_0-100_1-1C_e_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm6_pouch_NMC_45C_0-100_1-1C_f_cycle_data.csv,MICH_BLForm6_pouch_NMC_45C_0-100_1-1C_f_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm7_pouch_NMC_45C_0-100_1-1C_g_cycle_data.csv,MICH_BLForm7_pouch_NMC_45C_0-100_1-1C_g_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm8_pouch_NMC_45C_0-100_1-1C_h_cycle_data.csv,MICH_BLForm8_pouch_NMC_45C_0-100_1-1C_h_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_BLForm9_pouch_NMC_45C_0-100_1-1C_i_cycle_data.csv,MICH_BLForm9_pouch_NMC_45C_0-100_1-1C_i_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm21_pouch_NMC_25C_0-100_1-1C_a_cycle_data.csv,MICH_MCForm21_pouch_NMC_25C_0-100_1-1C_a_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm22_pouch_NMC_25C_0-100_1-1C_b_cycle_data.csv,MICH_MCForm22_pouch_NMC_25C_0-100_1-1C_b_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm23_pouch_NMC_25C_0-100_1-1C_c_cycle_data.csv,MICH_MCForm23_pouch_NMC_25C_0-100_1-1C_c_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm24_pouch_NMC_25C_0-100_1-1C_d_cycle_data.csv,MICH_MCForm24_pouch_NMC_25C_0-100_1-1C_d_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm25_pouch_NMC_25C_0-100_1-1C_e_cycle_data.csv,MICH_MCForm25_pouch_NMC_25C_0-100_1-1C_e_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm26_pouch_NMC_25C_0-100_1-1C_f_cycle_data.csv,MICH_MCForm26_pouch_NMC_25C_0-100_1-1C_f_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm27_pouch_NMC_25C_0-100_1-1C_g_cycle_data.csv,MICH_MCForm27_pouch_NMC_25C_0-100_1-1C_g_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm28_pouch_NMC_25C_0-100_1-1C_h_cycle_data.csv,MICH_MCForm28_pouch_NMC_25C_0-100_1-1C_h_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
Michigan Formation.zip,Michigan Formation/MICH_MCForm29_pouch_NMC_25C_0-100_1-1C_i_cycle_data.csv,MICH_MCForm29_pouch_NMC_25C_0-100_1-1C_i_cycle_data.csv,schema_63d0cb98b657,10,"[""Cycle_Index"", ""Test_Time (s)"", ""Min_Current (A)"", ""Max_Current (A)"", ""Min_Voltage (V)"", ""Max_Voltage (V)"", ""Charge_Capacity (Ah)"", ""Discharge_Capacity (Ah)"", ""Charge_Energy (Wh)"", ""Discharge_Energy (Wh)""]","[""cycle_index"", ""test_time_s"", ""min_current_a"", ""max_current_a"", ""min_voltage_v"", ""max_voltage_v"", ""charge_capacity_ah"", ""discharge_capacity_ah"", ""charge_energy_wh"", ""discharge_energy_wh""]",50,utf-8-sig,",",False,success,
