zip_file,internal_csv_path,file_name,file_type,uncompressed_size_bytes,compressed_size_bytes,crc32
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,61333,19617,a2c5d879
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,107970,34367,11e78e06
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,109738,34977,01437001
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,92835,29723,b3ee96ff
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-0.5C_a_cycle_data.csv,cycle_data,61508,19833,2dfe668d
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-0.5C_b_cycle_data.csv,cycle_data,109015,35108,7c869459
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,77356,25055,e0f61a92
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,61970,20210,5378b0e6
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,61651,20233,ec2e62fc
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,77248,24822,7466827f
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,92806,30293,8931020f
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,92607,29309,231fc403
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_a_cycle_data.csv,cycle_data,136675,42625,2b469b44
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_b_cycle_data.csv,cycle_data,155012,46807,5ae8be18
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_c_cycle_data.csv,cycle_data,154780,46835,67ab1e4c
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_d_cycle_data.csv,cycle_data,183564,54066,424e380b
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_40-60_0.5-0.5C_a_cycle_data.csv,cycle_data,944817,235892,9aac3178
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_40-60_0.5-0.5C_b_cycle_data.csv,cycle_data,728325,182903,fc9d9b58
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,61050,18681,dcbe0a42
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,54857,16721,ce9da034
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,60904,18800,39bf46eb
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,77416,23973,24b62412
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,76464,23636,ec3bf58e
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,91900,28003,bc37c8f9
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,60652,19819,3362d82e
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,58895,20112,eaf73d37
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,45714,15180,8011d34b
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,45965,15208,07070bc7
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-0.5C_a_cycle_data.csv,cycle_data,64348,21328,43fe97d7
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-0.5C_b_cycle_data.csv,cycle_data,77851,25518,dbdd5a93
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,61699,19222,6da15cde
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,93863,28906,5a28122e
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,47039,15573,e1eea02b
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,62307,20530,24e1083a
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,77903,25106,920248ab
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,156022,47525,c5050a65
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_a_cycle_data.csv,cycle_data,84134,27171,a5fc8a46
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_b_cycle_data.csv,cycle_data,63975,20686,4ab1e392
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_c_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_c_cycle_data.csv,cycle_data,81695,26168,081b5db4
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_d_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_d_cycle_data.csv,cycle_data,106249,33290,4b704755
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_a_cycle_data.csv,cycle_data,514194,146716,66c26980
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_b_cycle_data.csv,cycle_data,434251,122717,4cc2922b
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_c_cycle_data.csv,cycle_data,168041,48418,52692108
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_d_cycle_data.csv,cycle_data,398548,116176,74ea7599
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-3C_a_cycle_data.csv,cycle_data,430047,127128,5bfdfef1
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-3C_b_cycle_data.csv,cycle_data,134154,39190,189a5b9f
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-0.5C_a_cycle_data.csv,cycle_data,1275599,330474,508ece86
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-0.5C_b_cycle_data.csv,cycle_data,1055448,270268,51f1659f
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-3C_a_cycle_data.csv,cycle_data,1513509,393482,d1b9099a
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-3C_b_cycle_data.csv,cycle_data,1298081,346065,5cad7bca
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_a_cycle_data.csv,cycle_data,90170,26574,bcc0b4ea
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_b_cycle_data.csv,cycle_data,90247,26589,66b8ad17
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_c_cycle_data.csv,cycle_data,89993,26613,d53fd38a
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_d_cycle_data.csv,cycle_data,90620,26302,97e98d73
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-2C_a_cycle_data.csv,cycle_data,90553,27081,69e8c50c
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-2C_b_cycle_data.csv,cycle_data,88566,26270,23cda4bd
UL-Purdue.zip,UL-Purdue/UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n_cycle_data.csv,UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n_cycle_data.csv,cycle_data,30812,9397,56916c8e
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i_cycle_data.csv,UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i_cycle_data.csv,cycle_data,12691,4080,7e22d4e2
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g_cycle_data.csv,UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g_cycle_data.csv,cycle_data,10473,3419,733f0e1c
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h_cycle_data.csv,UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h_cycle_data.csv,cycle_data,12624,3922,291365af
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d_cycle_data.csv,UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d_cycle_data.csv,cycle_data,14733,4544,29fc2f1b
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j_cycle_data.csv,UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j_cycle_data.csv,cycle_data,16347,5438,887235b3
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c_cycle_data.csv,UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c_cycle_data.csv,cycle_data,12527,3987,24aac229
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b_cycle_data.csv,UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b_cycle_data.csv,cycle_data,21139,6366,9c58c472
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e_cycle_data.csv,UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e_cycle_data.csv,cycle_data,13512,4440,6c674b78
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f_cycle_data.csv,UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f_cycle_data.csv,cycle_data,13832,4435,c3244129
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a_cycle_data.csv,UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a_cycle_data.csv,cycle_data,19879,5920,640d2440
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f_cycle_data.csv,UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f_cycle_data.csv,cycle_data,19824,6033,9c563c4a
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k_cycle_data.csv,UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k_cycle_data.csv,cycle_data,27667,8731,7d06dc3b
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e_cycle_data.csv,UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e_cycle_data.csv,cycle_data,15964,5109,17d9a69f
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d_cycle_data.csv,UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d_cycle_data.csv,cycle_data,38469,12290,23e4b25e
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j_cycle_data.csv,UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j_cycle_data.csv,cycle_data,37267,11664,65d23d04
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c_cycle_data.csv,UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c_cycle_data.csv,cycle_data,38428,12023,b3af77e0
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b_cycle_data.csv,UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b_cycle_data.csv,cycle_data,48142,14561,cc7c4d05
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g_cycle_data.csv,UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g_cycle_data.csv,cycle_data,47360,14875,5e20c618
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h_cycle_data.csv,UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h_cycle_data.csv,cycle_data,38646,12213,9c5b4108
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i_cycle_data.csv,UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i_cycle_data.csv,cycle_data,37985,12217,8fa6a975
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a_cycle_data.csv,UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a_cycle_data.csv,cycle_data,48081,14481,d83b2eb8
