zip_file,internal_csv_path,file_name,schema_fingerprint,raw_row_count,normalized_row_count,dropped_blank_row_count,invalid_cycle_index_count,invalid_charge_capacity_count,invalid_discharge_capacity_count,invalid_charge_energy_count,invalid_discharge_energy_count,metadata_join_status,load_status,load_message
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_LFP_25C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,4049,4049,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_0-100_0.5-3C_a_cycle_data.csv,SNL_18650_LFP_25C_0-100_0.5-3C_a_cycle_data.csv,schema_d2669a99bc63,4569,4569,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_0-100_0.5-3C_b_cycle_data.csv,SNL_18650_LFP_25C_0-100_0.5-3C_b_cycle_data.csv,schema_d2669a99bc63,4062,4062,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_0-100_0.5-3C_c_cycle_data.csv,SNL_18650_LFP_25C_0-100_0.5-3C_c_cycle_data.csv,schema_d2669a99bc63,3555,3555,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_0-100_0.5-3C_d_cycle_data.csv,SNL_18650_LFP_25C_0-100_0.5-3C_d_cycle_data.csv,schema_d2669a99bc63,4062,4062,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_LFP_25C_20-80_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,7378,7378,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_LFP_25C_20-80_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,7446,7446,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_LFP_25C_20-80_0.5-0.5C_c_cycle_data.csv,schema_d2669a99bc63,5949,5949,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_LFP_25C_20-80_0.5-0.5C_d_cycle_data.csv,schema_d2669a99bc63,6596,6596,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_20-80_0.5-3C_a_cycle_data.csv,SNL_18650_LFP_25C_20-80_0.5-3C_a_cycle_data.csv,schema_d2669a99bc63,2958,2958,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_LFP_25C_40-60_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,19175,19175,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_LFP_25C_40-60_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,18166,18166,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_40-60_0.5-3C_a_cycle_data.csv,SNL_18650_LFP_25C_40-60_0.5-3C_a_cycle_data.csv,schema_d2669a99bc63,12627,12627,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_25C_40-60_0.5-3C_b_cycle_data.csv,SNL_18650_LFP_25C_40-60_0.5-3C_b_cycle_data.csv,schema_d2669a99bc63,11620,11620,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,3155,3155,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,3341,3341,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_c_cycle_data.csv,schema_d2669a99bc63,3341,3341,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-1C_d_cycle_data.csv,schema_d2669a99bc63,3797,3797,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,3855,3855,0,0,0,0,0,0,matched,success,
SNL LFP.zip,SNL LFP/SNL_18650_LFP_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_LFP_35C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,3597,3597,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,521,521,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,917,917,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,915,915,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_15C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_15C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,783,783,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,515,515,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,917,917,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,653,653,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,521,521,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_c_cycle_data.csv,schema_d2669a99bc63,521,521,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-1C_d_cycle_data.csv,schema_d2669a99bc63,653,653,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_25C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,1161,1161,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,1295,1295,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_c_cycle_data.csv,schema_d2669a99bc63,1293,1293,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_NCA_25C_20-80_0.5-0.5C_d_cycle_data.csv,schema_d2669a99bc63,1530,1530,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_NCA_25C_40-60_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,7878,7878,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_NCA_25C_40-60_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,6080,6080,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,514,514,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,463,463,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_c_cycle_data.csv,schema_d2669a99bc63,514,514,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-1C_d_cycle_data.csv,schema_d2669a99bc63,653,653,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,653,653,0,0,0,0,0,0,matched,success,
SNL NCA.zip,SNL NCA/SNL_18650_NCA_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NCA_35C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,512,512,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,512,512,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,388,388,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_15C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_15C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,388,388,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,552,552,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,678,678,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,520,520,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,784,784,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_c_cycle_data.csv,schema_d2669a99bc63,396,396,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-1C_d_cycle_data.csv,schema_d2669a99bc63,528,528,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,660,660,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,1320,1320,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_a_cycle_data.csv,schema_d2669a99bc63,729,729,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_b_cycle_data.csv,schema_d2669a99bc63,551,551,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_c_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_c_cycle_data.csv,schema_d2669a99bc63,697,697,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_0-100_0.5-3C_d_cycle_data.csv,SNL_18650_NMC_25C_0-100_0.5-3C_d_cycle_data.csv,schema_d2669a99bc63,904,904,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,4350,4350,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,3630,3630,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_c_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_c_cycle_data.csv,schema_d2669a99bc63,1430,1430,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-0.5C_d_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-0.5C_d_cycle_data.csv,schema_d2669a99bc63,3359,3359,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-3C_a_cycle_data.csv,schema_d2669a99bc63,3652,3652,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_20-80_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_20-80_0.5-3C_b_cycle_data.csv,schema_d2669a99bc63,1128,1128,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-0.5C_a_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-0.5C_a_cycle_data.csv,schema_d2669a99bc63,11171,11171,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-0.5C_b_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-0.5C_b_cycle_data.csv,schema_d2669a99bc63,9139,9139,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-3C_a_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-3C_a_cycle_data.csv,schema_d2669a99bc63,12917,12917,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_25C_40-60_0.5-3C_b_cycle_data.csv,SNL_18650_NMC_25C_40-60_0.5-3C_b_cycle_data.csv,schema_d2669a99bc63,11148,11148,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_a_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_a_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_b_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_b_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_c_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_c_cycle_data.csv,schema_d2669a99bc63,784,784,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-1C_d_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-1C_d_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-2C_a_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-2C_a_cycle_data.csv,schema_d2669a99bc63,785,785,0,0,0,0,0,0,matched,success,
SNL NMC.zip,SNL NMC/SNL_18650_NMC_35C_0-100_0.5-2C_b_cycle_data.csv,SNL_18650_NMC_35C_0-100_0.5-2C_b_cycle_data.csv,schema_d2669a99bc63,771,771,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n_cycle_data.csv,UL-PUR_CF10DPA_pouch_NCA_25C_0-100_1-1C_n_cycle_data.csv,schema_63d0cb98b657,486,486,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i_cycle_data.csv,UL-PUR_N10-EX9_18650_NCA_23C_0-100_0.5-0.5C_i_cycle_data.csv,schema_63d0cb98b657,205,205,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g_cycle_data.csv,UL-PUR_N10-NA7_18650_NCA_23C_0-100_0.5-0.5C_g_cycle_data.csv,schema_63d0cb98b657,175,175,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h_cycle_data.csv,UL-PUR_N10-OV8_18650_NCA_23C_0-100_0.5-0.5C_h_cycle_data.csv,schema_63d0cb98b657,202,202,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d_cycle_data.csv,UL-PUR_N15-EX4_18650_NCA_23C_0-100_0.5-0.5C_d_cycle_data.csv,schema_63d0cb98b657,235,235,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j_cycle_data.csv,UL-PUR_N15-NA10_18650_NCA_23C_0-100_0.5-0.5C_j_cycle_data.csv,schema_63d0cb98b657,270,270,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c_cycle_data.csv,UL-PUR_N15-OV3_18650_NCA_23C_0-100_0.5-0.5C_c_cycle_data.csv,schema_63d0cb98b657,202,202,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b_cycle_data.csv,UL-PUR_N20-EX2_18650_NCA_23C_0-100_0.5-0.5C_b_cycle_data.csv,schema_63d0cb98b657,320,320,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e_cycle_data.csv,UL-PUR_N20-NA5_18650_NCA_23C_0-100_0.5-0.5C_e_cycle_data.csv,schema_63d0cb98b657,223,223,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f_cycle_data.csv,UL-PUR_N20-NA6_18650_NCA_23C_0-100_0.5-0.5C_f_cycle_data.csv,schema_63d0cb98b657,222,222,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a_cycle_data.csv,UL-PUR_N20-OV1_18650_NCA_23C_0-100_0.5-0.5C_a_cycle_data.csv,schema_63d0cb98b657,301,301,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f_cycle_data.csv,UL-PUR_R10-EX6_18650_NCA_23C_2.5-96.5_0.5-0.5C_f_cycle_data.csv,schema_63d0cb98b657,325,325,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k_cycle_data.csv,UL-PUR_R10-NA11_18650_NCA_23C_2.5-96.5_0.5-0.5C_k_cycle_data.csv,schema_63d0cb98b657,455,455,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e_cycle_data.csv,UL-PUR_R10-OV5_18650_NCA_23C_2.5-96.5_0.5-0.5C_e_cycle_data.csv,schema_63d0cb98b657,268,268,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d_cycle_data.csv,UL-PUR_R15-EX4_18650_NCA_23C_2.5-96.5_0.5-0.5C_d_cycle_data.csv,schema_63d0cb98b657,648,648,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j_cycle_data.csv,UL-PUR_R15-NA10_18650_NCA_23C_2.5-96.5_0.5-0.5C_j_cycle_data.csv,schema_63d0cb98b657,617,617,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c_cycle_data.csv,UL-PUR_R15-OV3_18650_NCA_23C_2.5-96.5_0.5-0.5C_c_cycle_data.csv,schema_63d0cb98b657,652,652,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b_cycle_data.csv,UL-PUR_R20-EX2_18650_NCA_23C_2.5-96.5_0.5-0.5C_b_cycle_data.csv,schema_63d0cb98b657,786,786,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g_cycle_data.csv,UL-PUR_R20-NA7_18650_NCA_23C_2.5-96.5_0.5-0.5C_g_cycle_data.csv,schema_63d0cb98b657,801,801,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h_cycle_data.csv,UL-PUR_R20-NA8_18650_NCA_23C_2.5-96.5_0.5-0.5C_h_cycle_data.csv,schema_63d0cb98b657,641,641,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i_cycle_data.csv,UL-PUR_R20-NA9_18650_NCA_23C_2.5-96.5_0.5-0.5C_i_cycle_data.csv,schema_63d0cb98b657,649,649,0,0,0,0,0,0,matched,success,
UL-Purdue.zip,UL-Purdue/UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a_cycle_data.csv,UL-PUR_R20-OV1_18650_NCA_23C_2.5-96.5_0.5-0.5C_a_cycle_data.csv,schema_63d0cb98b657,788,788,0,0,0,0,0,0,matched,success,
