reduced_formula_group,row_count,unique_material_id_count,unique_descriptor_vector_count,target_min,target_median,target_max,target_range,target_mean,target_std,target_mad,target_zero_count,mixed_zero_positive_status,theoretical_false_count,theoretical_true_count,polymorph_count,ambiguity_flag
Ca2ZnFe(SiO3)4,1,1,1,0.0247828681250075,0.0247828681250075,0.0247828681250075,0.0,0.0247828681250075,0.0,0.0,0,not_mixed,0,1,1,False
Ca3AlFe(SiO4)3,1,1,1,0.0038251888055524,0.0038251888055524,0.0038251888055524,0.0,0.0038251888055524,0.0,0.0,0,not_mixed,0,1,1,False
Ca3Fe2(Si2O7)2,1,1,1,0.0418727110507255,0.0418727110507255,0.0418727110507255,0.0,0.0418727110507255,0.0,0.0,0,not_mixed,0,1,1,False
Ca3Fe2(SiO4)3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ca3Fe7(SiO4)6,1,1,1,0.0289604981875015,0.0289604981875015,0.0289604981875015,0.0,0.0289604981875015,0.0,0.0,0,not_mixed,0,1,1,False
Ca3Hf2Fe2SiO12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Ca3ScFe(SiO4)3,1,1,1,0.0053464776875014,0.0053464776875014,0.0053464776875014,0.0,0.0053464776875014,0.0,0.0,0,not_mixed,0,1,1,False
Ca3Zr2Fe2SiO12,1,1,1,0.0004047282499985,0.0004047282499985,0.0004047282499985,0.0,0.0004047282499985,0.0,0.0,0,not_mixed,0,1,1,False
Ca4Fe5(Si3O14)2,1,1,1,0.1727257450968995,0.1727257450968995,0.1727257450968995,0.0,0.1727257450968995,0.0,0.0,0,not_mixed,0,1,1,False
Ca4Mg3Fe(SiO3)8,1,1,1,0.0029377131875012,0.0029377131875012,0.0029377131875012,0.0,0.0029377131875012,0.0,0.0,0,not_mixed,0,1,1,False
Ca4MnFe3(SiO3)10,1,1,1,0.0647554889033301,0.0647554889033301,0.0647554889033301,0.0,0.0647554889033301,0.0,0.0,0,not_mixed,0,1,1,False
Ca4Zn3Fe(SiO3)8,1,1,1,0.0321149381875045,0.0321149381875045,0.0321149381875045,0.0,0.0321149381875045,0.0,0.0,0,not_mixed,0,1,1,False
Ca4ZnFe3(SiO3)8,1,1,1,0.0187043105625068,0.0187043105625068,0.0187043105625068,0.0,0.0187043105625068,0.0,0.0,0,not_mixed,0,1,1,False
Ca8Mg5Fe2(SiO3)16,1,1,1,0.024331282373418,0.024331282373418,0.024331282373418,0.0,0.024331282373418,0.0,0.0,0,not_mixed,0,1,1,False
Ca8ScFe7(SiO3)20,1,1,1,0.0583804331814228,0.0583804331814228,0.0583804331814228,0.0,0.0583804331814228,0.0,0.0,0,not_mixed,0,1,1,False
CaFe(Si2O5)2,1,1,1,0.0190606280208367,0.0190606280208367,0.0190606280208367,0.0,0.0190606280208367,0.0,0.0,0,not_mixed,0,1,1,False
CaFe2(SiO3)4,1,1,1,0.0314175968859657,0.0314175968859657,0.0314175968859657,0.0,0.0314175968859657,0.0,0.0,0,not_mixed,0,1,1,False
CaFe3(SiO3)4,1,1,1,0.0199476164583352,0.0199476164583352,0.0199476164583352,0.0,0.0199476164583352,0.0,0.0,0,not_mixed,0,1,1,False
CaFeSi2Rh,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
CaFeSiO5,1,1,1,0.0655647341666654,0.0655647341666654,0.0655647341666654,0.0,0.0655647341666654,0.0,0.0,0,not_mixed,0,1,1,False
Ce(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ce2Fe20Si2C,1,1,1,0.0627847168000013,0.0627847168000013,0.0627847168000013,0.0,0.0627847168000013,0.0,0.0,0,not_mixed,0,1,1,False
Ce2FeSi3,1,1,1,0.1068893279166642,0.1068893279166642,0.1068893279166642,0.0,0.1068893279166642,0.0,0.0,0,not_mixed,0,1,1,False
CeFe9Si4,1,1,1,0.0125320342857069,0.0125320342857069,0.0125320342857069,0.0,0.0125320342857069,0.0,0.0,0,not_mixed,1,0,1,False
CeFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Cr2Fe3(SiO4)3,1,1,1,0.0486198592916657,0.0486198592916657,0.0486198592916657,0.0,0.0486198592916657,0.0,0.0,0,not_mixed,1,0,1,False
Cr3Fe3SiAs2,1,1,1,0.0593114049999998,0.0593114049999998,0.0593114049999998,0.0,0.0593114049999998,0.0,0.0,0,not_mixed,0,1,1,False
CrFe11Si4,1,1,1,0.0242592276041655,0.0242592276041655,0.0242592276041655,0.0,0.0242592276041655,0.0,0.0,0,not_mixed,0,1,1,False
CrFe2Si,1,1,1,0.0722849004166654,0.0722849004166654,0.0722849004166654,0.0,0.0722849004166654,0.0,0.0,0,not_mixed,0,1,1,False
CrFeCoSi,1,1,1,0.07389571625,0.07389571625,0.07389571625,0.0,0.07389571625,0.0,0.0,0,not_mixed,0,1,1,False
CrFeSi2,1,1,1,0.053111066375,0.053111066375,0.053111066375,0.0,0.053111066375,0.0,0.0,0,not_mixed,0,1,1,False
CsAlFe3(SiO4)3,1,1,1,0.036637449666669,0.036637449666669,0.036637449666669,0.0,0.036637449666669,0.0,0.0,0,not_mixed,0,1,1,False
CsFeSiO4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Dy(Fe2Si)2,1,1,1,0.0288559185714323,0.0288559185714323,0.0288559185714323,0.0,0.0288559185714323,0.0,0.0,0,not_mixed,1,0,1,False
Dy(Fe5Si)2,1,1,1,0.0118263723076861,0.0118263723076861,0.0118263723076861,0.0,0.0118263723076861,0.0,0.0,0,not_mixed,0,1,1,False
Dy(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Dy2Fe15Si2C,1,1,1,0.1232802004999973,0.1232802004999973,0.1232802004999973,0.0,0.1232802004999973,0.0,0.0,0,not_mixed,0,1,1,False
Dy2Fe15Si2CN,1,1,1,0.1636710290476219,0.1636710290476219,0.1636710290476219,0.0,0.1636710290476219,0.0,0.0,0,not_mixed,0,1,1,False
Dy2Fe2Si2C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Dy2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Dy2Fe4Si9,1,1,1,0.2335736697575701,0.2335736697575701,0.2335736697575701,0.0,0.2335736697575701,0.0,0.0,0,not_mixed,0,1,1,False
Dy2FeSi2,1,1,1,0.0152069120000009,0.0152069120000009,0.0152069120000009,0.0,0.0152069120000009,0.0,0.0,0,not_mixed,0,1,1,False
Dy2FeSi4,1,1,1,0.1481904042207782,0.1481904042207782,0.1481904042207782,0.0,0.1481904042207782,0.0,0.0,0,not_mixed,0,1,1,False
Dy3Fe2Si3,1,1,1,0.027406674999999,0.027406674999999,0.027406674999999,0.0,0.027406674999999,0.0,0.0,0,not_mixed,1,0,1,False
Dy3Fe2Si7,1,1,1,0.033625393276516,0.033625393276516,0.033625393276516,0.0,0.033625393276516,0.0,0.0,0,not_mixed,0,1,1,False
Dy4Fe29Si5,1,1,1,0.1209839251315783,0.1209839251315783,0.1209839251315783,0.0,0.1209839251315783,0.0,0.0,0,not_mixed,0,1,1,False
Dy5Mg5Al12(Fe2Si3)2,1,1,1,0.0894353327066523,0.0894353327066523,0.0894353327066523,0.0,0.0894353327066523,0.0,0.0,0,not_mixed,1,0,1,False
DyFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
DyFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Er(Fe5Si)2,1,1,1,0.0063553099999937,0.0063553099999937,0.0063553099999937,0.0,0.0063553099999937,0.0,0.0,0,not_mixed,0,1,1,False
Er(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Er2Fe14Si3,1,1,1,0.0015247525438626,0.0015247525438626,0.0015247525438626,0.0,0.0015247525438626,0.0,0.0,0,not_mixed,1,0,1,False
Er2Fe2Si2C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Er2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Er2Fe4Si9,1,1,1,0.2337436065000036,0.2337436065000036,0.2337436065000036,0.0,0.2337436065000036,0.0,0.0,0,not_mixed,0,1,1,False
Er2FeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Er3Fe2Si3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Er3FeSi3,1,1,1,0.0005814992857127,0.0005814992857127,0.0005814992857127,0.0,0.0005814992857127,0.0,0.0,0,not_mixed,1,0,1,False
Er4Fe29Si5,1,1,1,0.1111752811842103,0.1111752811842103,0.1111752811842103,0.0,0.1111752811842103,0.0,0.0,0,not_mixed,0,1,1,False
ErAl9(Fe2Si3)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
ErFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Eu(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Fe(Si2O5)2,1,1,1,0.1751926157777763,0.1751926157777763,0.1751926157777763,0.0,0.1751926157777763,0.0,0.0,0,not_mixed,0,1,1,False
Fe(SiP)4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Fe(SiSe2)2,1,1,1,0.1769086962500017,0.1769086962500017,0.1769086962500017,0.0,0.1769086962500017,0.0,0.0,0,not_mixed,0,1,1,False
Fe11Si4(H4O9)3,1,1,1,0.3824287349691255,0.3824287349691255,0.3824287349691255,0.0,0.3824287349691255,0.0,0.0,0,not_mixed,0,1,1,False
Fe11Si5,1,1,1,0.0191619940625011,0.0191619940625011,0.0191619940625011,0.0,0.0191619940625011,0.0,0.0,0,not_mixed,1,0,1,False
Fe19(SiO4)12,1,1,1,0.0548445322151955,0.0548445322151955,0.0548445322151955,0.0,0.0548445322151955,0.0,0.0,0,not_mixed,0,1,1,False
Fe25Si11O48,1,1,1,0.0526328819642838,0.0526328819642838,0.0526328819642838,0.0,0.0526328819642838,0.0,0.0,0,not_mixed,0,1,1,False
Fe2Si5,1,1,1,0.1306844007142853,0.1306844007142853,0.1306844007142853,0.0,0.1306844007142853,0.0,0.0,0,not_mixed,0,1,1,False
Fe2SiNi,1,1,1,0.0561416921875004,0.0561416921875004,0.0561416921875004,0.0,0.0561416921875004,0.0,0.0,0,not_mixed,0,1,1,False
Fe2SiP,1,1,1,0.0462916668750006,0.0462916668750006,0.0462916668750006,0.0,0.0462916668750006,0.0,0.0,0,not_mixed,0,1,1,False
Fe31Si5O48,1,1,1,0.0492904470833366,0.0492904470833366,0.0492904470833366,0.0,0.0492904470833366,0.0,0.0,0,not_mixed,0,1,1,False
Fe35SiO48,1,1,1,0.6659747356547623,0.6659747356547623,0.6659747356547623,0.0,0.6659747356547623,0.0,0.0,0,not_mixed,0,1,1,False
Fe39Si3O56,1,1,1,0.060192819846943,0.060192819846943,0.060192819846943,0.0,0.060192819846943,0.0,0.0,0,not_mixed,0,1,1,False
Fe3Co3Si2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Fe3Si2Ni3,1,1,1,0.0644132332812503,0.0644132332812503,0.0644132332812503,0.0,0.0644132332812503,0.0,0.0,0,not_mixed,0,1,1,False
Fe3Si2O9,1,1,1,0.1752666343452356,0.1752666343452356,0.1752666343452356,0.0,0.1752666343452356,0.0,0.0,0,not_mixed,1,0,1,False
Fe3Si4Ir,1,1,1,0.0153352631249994,0.0153352631249994,0.0153352631249994,0.0,0.0153352631249994,0.0,0.0,0,not_mixed,0,1,1,False
Fe3SiNi,1,1,1,0.0288811137499998,0.0288811137499998,0.0288811137499998,0.0,0.0288811137499998,0.0,0.0,0,not_mixed,0,1,1,False
Fe3SiP5O19,1,1,1,0.0210333631249879,0.0210333631249879,0.0210333631249879,0.0,0.0210333631249879,0.0,0.0,0,not_mixed,1,0,1,False
Fe4CoSiB2,1,1,1,0.0377989696875014,0.0377989696875014,0.0377989696875014,0.0,0.0377989696875014,0.0,0.0,0,not_mixed,1,0,1,False
Fe4Si,1,1,1,0.1827080060000003,0.1827080060000003,0.1827080060000003,0.0,0.1827080060000003,0.0,0.0,0,not_mixed,0,1,1,False
Fe4Si(CO)16,1,1,1,0.7792847615990999,0.7792847615990999,0.7792847615990999,0.0,0.7792847615990999,0.0,0.0,0,not_mixed,1,0,1,False
Fe4Si2Sn7O16,1,1,1,0.0826124843103386,0.0826124843103386,0.0826124843103386,0.0,0.0826124843103386,0.0,0.0,0,not_mixed,1,0,1,False
Fe5Si2B,1,1,1,0.0255402212500008,0.0255402212500008,0.0255402212500008,0.0,0.0255402212500008,0.0,0.0,0,not_mixed,1,0,1,False
Fe5SiAs,1,1,1,0.0774017723809521,0.0774017723809521,0.0774017723809521,0.0,0.0774017723809521,0.0,0.0,0,not_mixed,0,1,1,False
Fe5SiB2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Fe5SiC,1,1,1,0.0186483967857125,0.0186483967857125,0.0186483967857125,0.0,0.0186483967857125,0.0,0.0,0,not_mixed,0,1,1,False
Fe5SiO8,1,1,1,0.0567440994642858,0.0567440994642858,0.0567440994642858,0.0,0.0567440994642858,0.0,0.0,0,not_mixed,0,1,1,False
Fe5SiP,1,1,1,0.077754770000002,0.077754770000002,0.077754770000002,0.0,0.077754770000002,0.0,0.0,0,not_mixed,0,1,1,False
Fe6SiB,1,1,1,0.1093983662499997,0.1093983662499997,0.1093983662499997,0.0,0.1093983662499997,0.0,0.0,0,not_mixed,0,1,1,False
Fe7(SiO3)8,1,1,1,0.0421539895299076,0.0421539895299076,0.0421539895299076,0.0,0.0421539895299076,0.0,0.0,0,not_mixed,0,1,1,False
Fe7(SiO4)4,1,1,1,0.0283770094444371,0.0283770094444371,0.0283770094444371,0.0,0.0283770094444371,0.0,0.0,0,not_mixed,0,1,1,False
Fe7Si3(H4O9)2,1,1,1,0.0041259701620361,0.0041259701620361,0.0041259701620361,0.0,0.0041259701620361,0.0,0.0,0,not_mixed,0,1,1,False
Fe8SiO12,1,1,1,0.0600224611904778,0.0600224611904778,0.0600224611904778,0.0,0.0600224611904778,0.0,0.0,0,not_mixed,0,1,1,False
Fe9Si6O25,1,1,1,0.0999316161041754,0.0999316161041754,0.0999316161041754,0.0,0.0999316161041754,0.0,0.0,0,not_mixed,1,0,1,False
FeCo2Si,1,1,1,0.0068793903124992,0.0068793903124992,0.0068793903124992,0.0,0.0068793903124992,0.0,0.0,0,not_mixed,1,0,1,False
FeCoSi,1,1,1,0.073686982083335,0.073686982083335,0.073686982083335,0.0,0.073686982083335,0.0,0.0,0,not_mixed,1,0,1,False
FeCoSi2,1,1,1,0.0040892887500003,0.0040892887500003,0.0040892887500003,0.0,0.0040892887500003,0.0,0.0,0,not_mixed,0,1,1,False
FeCu2SiS4,1,1,1,0.0493363312499983,0.0493363312499983,0.0493363312499983,0.0,0.0493363312499983,0.0,0.0,0,not_mixed,1,0,1,False
FeCu2SiSe4,1,1,1,0.0536084481250007,0.0536084481250007,0.0536084481250007,0.0,0.0536084481250007,0.0,0.0,0,not_mixed,1,0,1,False
FeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
FeSi(AgS2)2,1,1,1,0.0989722552083334,0.0989722552083334,0.0989722552083334,0.0,0.0989722552083334,0.0,0.0,0,not_mixed,1,0,1,False
FeSi2C4(Cl3O2)2,1,1,1,0.7288770556004902,0.7288770556004902,0.7288770556004902,0.0,0.7288770556004902,0.0,0.0,0,not_mixed,0,1,1,False
FeSi2N3,1,1,1,0.3034401830555566,0.3034401830555566,0.3034401830555566,0.0,0.3034401830555566,0.0,0.0,0,not_mixed,0,1,1,False
FeSi2Tc,1,1,1,3.1207136875000003,3.1207136875000003,3.1207136875000003,0.0,3.1207136875000003,0.0,0.0,0,not_mixed,0,1,1,False
FeSi6(H27C10)2,1,1,1,0.1066143415886919,0.1066143415886919,0.1066143415886919,0.0,0.1066143415886919,0.0,0.0,0,not_mixed,1,0,1,False
FeSi7N10,1,1,1,0.1844560566203696,0.1844560566203696,0.1844560566203696,0.0,0.1844560566203696,0.0,0.0,0,not_mixed,0,1,1,False
FeSiNi,1,1,1,0.0383337414583353,0.0383337414583353,0.0383337414583353,0.0,0.0383337414583353,0.0,0.0,0,not_mixed,1,0,1,False
FeSiP3O11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
FeSiRu2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
FeSiTc2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Ga3Fe4Co8Si,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
GaFe2Co4Si,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
GaFe4Co8Si3,1,1,1,0.00067095578125,0.00067095578125,0.00067095578125,0.0,0.00067095578125,0.0,0.0,0,not_mixed,0,1,1,False
Gd(Fe5Si)2,1,1,1,0.0276513807692229,0.0276513807692229,0.0276513807692229,0.0,0.0276513807692229,0.0,0.0,0,not_mixed,0,1,1,False
Gd(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Gd2Fe5Si8,1,1,1,0.0190195973333331,0.0190195973333331,0.0190195973333331,0.0,0.0190195973333331,0.0,0.0,0,not_mixed,0,1,1,False
GdFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
GdTiFe9Si2,1,1,1,0.1165931802884774,0.1165931802884774,0.1165931802884774,0.0,0.1165931802884774,0.0,0.0,0,not_mixed,0,1,1,False
Hf(FeSi)2,1,1,1,0.0082617135000013,0.0082617135000013,0.0082617135000013,0.0,0.0082617135000013,0.0,0.0,0,not_mixed,1,0,1,False
Hf2Fe3Si,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
Hf3Fe2Si3,1,1,1,0.0137916299999982,0.0137916299999982,0.0137916299999982,0.0,0.0137916299999982,0.0,0.0,0,not_mixed,1,0,1,False
Hf6Fe16Si7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
HfFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ho(Fe5Si)2,1,1,1,0.0097893423076849,0.0097893423076849,0.0097893423076849,0.0,0.0097893423076849,0.0,0.0,0,not_mixed,0,1,1,False
Ho(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ho2(Fe3Si)3,1,1,1,0.0630567499999985,0.0630567499999985,0.0630567499999985,0.0,0.0630567499999985,0.0,0.0,0,not_mixed,0,1,1,False
Ho2Fe3Si5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
Ho2Fe4Si9,1,1,1,0.2343543054545405,0.2343543054545405,0.2343543054545405,0.0,0.2343543054545405,0.0,0.0,0,not_mixed,0,1,1,False
Ho3Fe2Si3,1,1,1,0.0187817050000012,0.0187817050000012,0.0187817050000012,0.0,0.0187817050000012,0.0,0.0,0,not_mixed,0,1,1,False
Ho4Fe29Si5,1,1,1,0.1182612497368422,0.1182612497368422,0.1182612497368422,0.0,0.1182612497368422,0.0,0.0,0,not_mixed,0,1,1,False
Ho4Fe5Si3,1,1,1,0.0566042270833362,0.0566042270833362,0.0566042270833362,0.0,0.0566042270833362,0.0,0.0,0,not_mixed,0,1,1,False
HoFe2SiC,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
HoFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
K2MgFe(SiO3)8,1,1,1,0.2770568837499993,0.2770568837499993,0.2770568837499993,0.0,0.2770568837499993,0.0,0.0,0,not_mixed,0,1,1,False
KFe4(SiO4)3,1,1,1,0.0321762376666665,0.0321762376666665,0.0321762376666665,0.0,0.0321762376666665,0.0,0.0,0,not_mixed,0,1,1,False
KNaFe(Si2O5)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
La(FeSi)2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
La2Fe2Si2C,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
La2FeSi3,1,1,1,0.1685186733333346,0.1685186733333346,0.1685186733333346,0.0,0.1685186733333346,0.0,0.0,0,not_mixed,0,1,1,False
La2Mn3FeSi4,1,1,1,0.0055796509999987,0.0055796509999987,0.0055796509999987,0.0,0.0055796509999987,0.0,0.0,0,not_mixed,0,1,1,False
La3FeSiS7,1,1,1,0.0440608824652812,0.0440608824652812,0.0440608824652812,0.0,0.0440608824652812,0.0,0.0,0,not_mixed,0,1,1,False
La6Fe(SiS7)2,1,1,1,0.0043035754347808,0.0043035754347808,0.0043035754347808,0.0,0.0043035754347808,0.0,0.0,0,not_mixed,0,1,1,False
LaFe9Si4,1,1,1,0.0188975542857079,0.0188975542857079,0.0188975542857079,0.0,0.0188975542857079,0.0,0.0,0,not_mixed,1,0,1,False
LaFeSi,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
LaFeSi2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,1,0,1,False
LaFeSi2Rh,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,not_mixed,0,1,1,False
LaMnFeSi2,1,1,1,0.0088915080000013,0.0088915080000013,0.0088915080000013,0.0,0.0088915080000013,0.0,0.0,0,not_mixed,0,1,1,False
Li10Fe(SiO5)2,1,1,1,0.0549921411956502,0.0549921411956502,0.0549921411956502,0.0,0.0549921411956502,0.0,0.0,0,not_mixed,0,1,1,False
Li10Sc9Fe(SiO3)20,1,1,1,0.005150644191664,0.005150644191664,0.005150644191664,0.0,0.005150644191664,0.0,0.0,0,not_mixed,0,1,1,False
Li15Fe15SiO32,1,1,1,0.0949564116269856,0.0949564116269856,0.0949564116269856,0.0,0.0949564116269856,0.0,0.0,0,not_mixed,0,1,1,False
Li16Fe4SiO16,1,1,1,0.1047961709459448,0.1047961709459448,0.1047961709459448,0.0,0.1047961709459448,0.0,0.0,0,not_mixed,0,1,1,False
Li17Fe6(Si2O7)6,1,1,1,0.0653527941341991,0.0653527941341991,0.0653527941341991,0.0,0.0653527941341991,0.0,0.0,0,not_mixed,0,1,1,False
Li2Fe2(Si2O5)3,1,1,1,0.2135496120000031,0.2135496120000031,0.2135496120000031,0.0,0.2135496120000031,0.0,0.0,0,not_mixed,0,1,1,False
Li2Fe2Si5O13,1,1,1,0.0362110773106056,0.0362110773106056,0.0362110773106056,0.0,0.0362110773106056,0.0,0.0,0,not_mixed,0,1,1,False
Li2Fe3(Si3O8)2,1,1,1,0.052912180524693,0.052912180524693,0.052912180524693,0.0,0.052912180524693,0.0,0.0,0,not_mixed,0,1,1,False
Li2Fe3(SiO4)2,1,1,1,0.0498155085000018,0.0498155085000018,0.0498155085000018,0.0,0.0498155085000018,0.0,0.0,0,not_mixed,0,1,1,False
Li2Fe3Si3O10,1,1,1,0.0275095257870408,0.0275095257870408,0.0275095257870408,0.0,0.0275095257870408,0.0,0.0,0,not_mixed,0,1,1,False
Li2Fe4Si4O13,1,1,1,0.0339686879347853,0.0339686879347853,0.0339686879347853,0.0,0.0339686879347853,0.0,0.0,0,not_mixed,0,1,1,False
Li2FeSiCO7,1,1,1,0.1002794428472233,0.1002794428472233,0.1002794428472233,0.0,0.1002794428472233,0.0,0.0,0,not_mixed,0,1,1,False
Li2ScFe(SiO3)4,1,1,1,0.0087676152916618,0.0087676152916618,0.0087676152916618,0.0,0.0087676152916618,0.0,0.0,0,not_mixed,0,1,1,False
Li3Fe3SiO8,1,1,1,0.0934861135000018,0.0934861135000018,0.0934861135000018,0.0,0.0934861135000018,0.0,0.0,0,not_mixed,0,1,1,False
Li3Fe4(Si3O10)2,1,1,1,0.0850591941952831,0.0850591941952831,0.0850591941952831,0.0,0.0850591941952831,0.0,0.0,0,not_mixed,0,1,1,False
Li3FeSiBO7,1,1,1,0.0834872091025653,0.0834872091025653,0.0834872091025653,0.0,0.0834872091025653,0.0,0.0,0,not_mixed,0,1,1,False
Li3FeSiCO7,1,1,1,0.2144363832692191,0.2144363832692191,0.2144363832692191,0.0,0.2144363832692191,0.0,0.0,0,not_mixed,0,1,1,False
Li4Fe(SiO3)3,1,1,1,0.0814449948529407,0.0814449948529407,0.0814449948529407,0.0,0.0814449948529407,0.0,0.0,0,not_mixed,0,1,1,False
Li4Fe(SiO4)2,1,1,1,0.0930875480555535,0.0930875480555535,0.0930875480555535,0.0,0.0930875480555535,0.0,0.0,0,not_mixed,0,1,1,False
Li4Fe2Si3O10,1,1,1,0.02092160535088,0.02092160535088,0.02092160535088,0.0,0.02092160535088,0.0,0.0,0,not_mixed,0,1,1,False
Li4Fe2Si4O13,1,1,1,0.0444694473913021,0.0444694473913021,0.0444694473913021,0.0,0.0444694473913021,0.0,0.0,0,not_mixed,0,1,1,False
Li4Fe2SiO7,1,1,1,0.0725248571428593,0.0725248571428593,0.0725248571428593,0.0,0.0725248571428593,0.0,0.0,0,not_mixed,0,1,1,False
Li5Fe4(Si3O10)2,1,1,1,0.0483655875238193,0.0483655875238193,0.0483655875238193,0.0,0.0483655875238193,0.0,0.0,0,not_mixed,0,1,1,False
Li5Sc2Fe3(SiO3)10,1,1,1,0.0093038441166619,0.0093038441166619,0.0093038441166619,0.0,0.0093038441166619,0.0,0.0,0,not_mixed,0,1,1,False
Li6Fe(SiO4)2,1,1,1,0.0618104933823522,0.0618104933823522,0.0618104933823522,0.0,0.0618104933823522,0.0,0.0,0,not_mixed,0,1,1,False
Li6ScFe5(SiO3)12,1,1,1,0.0099855228749978,0.0099855228749978,0.0099855228749978,0.0,0.0099855228749978,0.0,0.0,0,not_mixed,0,1,1,False
Li7Fe3(SiO6)2,1,1,1,0.0786748488541668,0.0786748488541668,0.0786748488541668,0.0,0.0786748488541668,0.0,0.0,0,not_mixed,0,1,1,False
Li7Fe6(SiO4)6,1,1,1,0.0378895343023284,0.0378895343023284,0.0378895343023284,0.0,0.0378895343023284,0.0,0.0,0,not_mixed,0,1,1,False
Li8Sc5Fe3(SiO3)16,1,1,1,0.007771448635415,0.007771448635415,0.007771448635415,0.0,0.007771448635415,0.0,0.0,0,not_mixed,0,1,1,False
Li8ScFe7(SiO3)16,1,1,1,0.0098610408854105,0.0098610408854105,0.0098610408854105,0.0,0.0098610408854105,0.0,0.0,0,not_mixed,0,1,1,False
