schema_version,record_type,feature_set_id,split_strategy,model_variant,metric,median,mean,min,max,valid_split_count,status
2.2.1,feature_set_metric,physics_only,random,histogram_gradient_boosting_log1p,spearman,0.5032856643526413,0.5171898200349351,0.41524523764298876,0.6262049149610845,10,valid
2.2.1,feature_set_metric,physics_only,random,histogram_gradient_boosting_raw,mae,0.12233097079436525,0.11752854512886979,0.0740290135824064,0.14916887380791316,10,valid
2.2.1,feature_set_metric,physics_only,random,histogram_gradient_boosting_raw,rmse,0.3153183290803301,0.3520841956243809,0.15706738981652596,0.5381934207833365,10,valid
2.2.1,feature_set_metric,physics_only,random,histogram_gradient_boosting_raw,r2,-0.14796110150625102,-1.0305983486204275,-8.13371156586951,0.2982219208176723,10,valid
2.2.1,feature_set_metric,physics_only,random,histogram_gradient_boosting_raw,spearman,0.4410202732897626,0.4498706682124534,0.3409995358031637,0.5437957075608499,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_log1p,mae,0.1059929642016292,0.10569008766280301,0.06884292625265018,0.13895376209215543,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_log1p,rmse,0.318530773475463,0.3323042435070964,0.09301992986191662,0.5773305865546363,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_log1p,r2,0.010427011237550798,-0.0036326037380269073,-0.146191622180198,0.04618651964123088,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_log1p,spearman,0.35694453165471896,0.3617004247638139,0.2715251552828593,0.4622961771051347,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_raw,mae,0.12153754150110252,0.12162955252139433,0.08782547410573624,0.1486463822978656,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_raw,rmse,0.3181624846339176,0.33622457167991116,0.11756591017063794,0.5742982351856472,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_raw,r2,0.006396055459852501,-0.10210320446764307,-0.8309143780585977,0.03355024904247983,10,valid
2.2.1,feature_set_metric,physics_only,random,ridge_raw,spearman,0.3375593176442119,0.3474781449207531,0.2664955866548486,0.4447933491818811,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,dummy_median,mae,0.09623608466467708,0.10773965744071949,0.07031962888385306,0.20280737272353086,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,dummy_median,rmse,0.31248952983465716,0.3940310034229938,0.17580204568055777,0.8256868033838808,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,dummy_median,r2,-0.034608371896942325,-0.04203843045356252,-0.07935681414129081,-0.023495290039547534,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_log1p,mae,0.09563522120679344,0.11148095957300949,0.07568171458786674,0.20138037467650144,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_log1p,rmse,0.3157069389998286,0.39180505874547256,0.16315566340860635,0.8128831790874305,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_log1p,r2,-0.029116037824999053,-0.030941669668134008,-0.11320387544987676,0.07034567107231382,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_log1p,spearman,0.4485544641810385,0.44076076583063883,0.32106667658879073,0.543649481756181,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_raw,mae,0.1115215511896939,0.1251325017852273,0.08684899381451469,0.21381070659227036,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_raw,rmse,0.3250183206884588,0.39863909115874646,0.1772462722131201,0.80558864692824,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_raw,r2,-0.09045937101699186,-0.09992902004563989,-0.3002719616755103,0.005442308503932791,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,histogram_gradient_boosting_raw,spearman,0.3928466569756984,0.40130018880823864,0.32374973130523393,0.4843743215682614,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,ridge_log1p,mae,0.10321208059970802,0.11623658361933357,0.08611752969513087,0.20835357537438895,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,ridge_log1p,rmse,0.3104028104715039,0.38483192202409944,0.1662620851575891,0.8128074387751961,10,valid
2.2.1,feature_set_metric,physics_only,reduced_formula_group,ridge_log1p,r2,0.01584549641400823,0.017633476153212167,-0.01876522492399313,0.07148216507640281,10,valid
